hour,dayofweek,char_count,total_words,num_exclaim,clean_text,target_reaction
12,1,55,12,0,i eat kfc at least once a week sonic is guilty pleasure,1
12,1,11,1,0,awesomeness,1
12,1,31,5,0,watching some season 3 episodes,1
12,1,131,20,0,sitting in the ama concrete building with a squillion other people tornado warning till 3 absolutely bucketing down nasty afternoon,1
12,1,37,8,2,focus focus you can do it almost done,1
12,1,54,10,0,is making cupcakes with the girrrrls today go jesus go,1
12,1,34,9,1,i had no idea you lived in my town,1
12,1,17,4,0,i love my grandma,1
12,1,47,10,0,needs a buddy to go biking with the beach today,1
12,1,30,7,1,off work 2moro what shall i do,1
12,1,117,24,4,congratulations enjoy every second of that phone call i m sure u will but pass on all the love from all the jon girls,1
12,1,54,9,0,dahntay actually had the funniest dunk in duke history,1
12,1,98,20,4,finally home home sweet home now getting ready to step back out and meet up with stacey see u soon,1
12,1,115,22,0,oh i forgot to add in rucola carpaccio beef parmesan and artichoke quot these are a few of my favourite things quot,1
12,1,110,21,2,omg poynterday is 6th in my trending tweets i didnt even know about it apparently there are alot of mcfly fans,1
12,1,85,17,0,i fucking met the scissor sisters spent a whole evening with them and yes i m dancing,1
12,1,52,12,1,my grandma told me i m her chocolate queen i love it,1
12,1,17,5,1,i do love the sun,1
12,1,18,3,0,sounds like heaven,1
12,1,40,9,0,someone had a lot of time on their hands,1
12,1,104,22,0,i d do the same thing in my old house no corners are square nothing is level amazing it s still standing,1
12,1,88,17,0,what an incredible incredible party thank u all for coming see u soon dance is a feeling,1
12,1,93,20,0,i believe u are a straight great guy please tell me a little of what dw is really like please,1
12,1,58,12,0,yes if you are right handed you strum with your right hand,1
12,1,58,13,0,i love me some greeks quot a taste of greece quot hmmm amp,1
12,1,30,6,0,back from a brill weekend away,1
12,1,24,5,0,a sixth book already yay,1
12,1,124,27,0,is going home to study for her final and do a little bit of blogging on the side the retreat yeah that i have to write about,1
12,1,51,9,1,thinking of new names for the kitty any suggestions,1
12,1,125,26,0,date night w hubby scrapped cuz we spent too much on groceries oh well next week is fine but he still wants 2 go 4 margaritas,1
12,1,13,2,0,friends house,1
12,1,44,10,0,no thanks i dont want a slice of jefree star,1
12,1,18,4,0,thanks for the rec,1
12,1,78,15,0,is home alone haha bring on tuesday day of peacefulness some sun would be nice,1
12,1,80,17,0,aww we miss you too gutter chat is sort of epic starting to like it over ninchat,1
12,1,103,21,1,its taken me a while to get into it but i m really enjoying the new fightstar album now cheeky drumming,1
12,1,18,3,0,follow this twitty,1
12,1,86,16,1,yay your prom is going to be so awesome i wish you a themostawesomepromever in advance,1
12,1,47,9,0,is about to watch the making of radioactive dvd,1
12,1,77,16,0,i m off to roundhay park too perhaps not tropical word since i went last week,1
12,1,70,15,0,take a picture of you wearing the pig mask and send it to your parents,1
12,1,45,9,0,aha sorry na ein nick afronum is halt afronum,1
12,1,56,12,0,i am closet quot dollhouse quot fan time to clean my apt,1
12,1,44,11,0,omg i use to buy my cd s from columbia house,1
12,1,133,26,0,walking with loud giant steps amp practicing looking innocent so when the boys stumble out of bed i can say what gets you up so early,1
12,1,69,18,9,oh man i would love to see it in hd you re making me so jealous d lol,1
12,1,32,8,0,so what will we do with the pigs,1
12,1,61,15,0,hmm maybe one that is done in a pool then u can walk half way,1
12,1,26,6,0,i like us like this though,1
12,1,47,9,1,harsh about 70 people there right now try again,1
12,1,109,23,4,like touring in america haha i m buying your hoody and the t shirt with a mic and lightening bults can t wait,1
12,1,83,18,0,because twitter is in english honey ahaha ma va a da via i ciap noi semo italians n,1
12,1,93,21,0,i have made a special preview version of my book it s not very good yet but it s coming along,1
12,1,115,21,4,congrats on the deep run just attended the bootcamp last weekend had a cash recently on stars using your methods ty,1
12,1,121,26,0,probably not cuz you drive the speed limits give that car some gas and you could make it if you don t browse shop that is,1
12,1,28,7,0,me too and i will no worries,1
12,1,120,26,1,just got back from the cricket wow had an absolute blast did you see me on tv hahaha am so wanting to go to another game,1
12,1,92,17,0,thinking of hitting up l a in july for a week any good recommendations from hollywood tweeps,1
12,1,73,16,5,my laptop finally got fixed i have only 2 followers so my is 404 429 2465,1
12,1,67,13,0,well yea im back home just sittin here with jay my little chihuahua,1
12,1,49,8,0,eating ice cream and watching britains got talent,1
12,1,78,15,1,so happy to have brian back off to enjoy our traditional sunday trip to costco,1
12,1,84,18,0,hah dunno what went down but i know who went down and you walked right into that one,1
12,1,48,10,0,hey ladies i hope you ladies are doing well xoxo,1
12,1,114,24,0,yeah i love the ocean the sound of it the smell of it sigh don t get much of that in illinois either unfortunately,1
12,1,60,15,1,can t go a day without a drink i can refer you to someone ha,1
12,1,101,23,0,i don t have to wait til the morning no more time to relax and settle down in bed type talk and sleep,1
12,1,134,22,1,while eating lunch with family today i came up with a really good trick to play on an unsuspecting friend muhhhhwahhhh haaaaahhaaaahaa,1
12,1,103,20,2,thanks i should be working on my thesis but i m exploring twitter thank you for frisbee event plus tard,1
12,1,27,7,1,yes for sure it is all good,1
12,1,36,9,0,is going to go eat maybe a good idea,1
12,1,119,28,1,i just e mailed you will you check when you get a chance to see if you got it i am not sure if it actually went through,1
12,1,131,24,3,holy crap some actually liked my house didn t realize yesterdays showing was a return buyer taking a second look could be good sign,1
12,1,13,3,0,watch a doing,1
12,1,17,3,0,good night people,1
12,1,119,27,0,and it is but i now also have a place in alpine tx right above big bend national park so you can make it a bbg trifecta,1
12,1,35,7,0,absolutely i m a yogi pilate walker,1
12,1,13,3,0,how cute xxxx,1
12,1,41,8,0,hereee at biffles house i love you stevee,1
12,1,99,21,1,sure though my reasons are so selfish i will get onyl my own vote the post on mayawati is there now,1
12,1,25,7,0,i ll have to check it out,1
12,1,90,18,2,happy anniversary to you amp jz we send our love all the way to the honeymoon islands mwah,1
12,1,120,24,0,doing well church ths morning was so cool god was wrkn ppl came back 2 the lord amp the pastor was encouraged w applause,1
12,1,43,9,0,get a substitute and go now beat the crowds,1
12,1,55,12,0,oh he sucks other than nin seeing them on the 16th whee,1
12,1,59,15,0,almost 37 hours awake o o ill go to bed in 30 minutes or so,1
12,1,69,15,0,i am going to the store then coming back home for the nightt call txt,1
12,1,21,4,0,watching the lion man,1
12,1,35,9,3,relaxing in my p j s i love sundays,1
12,1,31,7,0,4 more exams and imma home free,1
12,1,132,33,0,i bought a pc 4my 86yr old dad like 2 yrs ago and he still does not know what the interweb is i made the ie icon size of my head o k,1
12,1,110,23,0,thanks for the encouragement it s going to be quite the whirlwind we ll look you up next time we re in denmark,1
12,1,32,6,0,readin text from last niqht tehe,1
12,1,35,6,0,we were totaly panninied on fridays,1
12,1,38,7,0,going shopping in camarillo can t wait,1
12,1,29,7,0,q tips are amazing to my ears,1
12,1,17,5,0,i m gooood how yu,1
12,1,131,24,0,what an incredible sunday the 1st sunday of each month our lkwd campus has everyone 9days 90yrs do the 1st 3 songs together amazing,1
12,1,6,1,0,yarppp,1
12,1,13,3,0,into the wild,1
12,1,15,3,0,snuggles my bro,1
12,1,121,28,0,i juss had it so ii cant xd but in 10 minutes is gonna start one of my fav program soo uu so slow lauren conrad copier xd,1
12,1,47,6,0,baixando fullmetal alchemist brotherhood epi 05,1
12,1,10,3,0,she s cute,1
12,1,39,8,1,have fun work check u out later tonight,1
12,1,87,17,0,their pan fried trout for din is amazing too live music for summer on patio starts soon,1
12,1,6,1,0,thanks,1
12,1,52,10,2,i downloaded it and plan to watch tonight thanks man,1
12,1,81,18,0,205 i just wish we had the ability to download food from our tvs story of my life,1
12,1,20,5,3,i believe in you bff,1
12,1,40,9,5,lol im ordering it right now omg thank u,1
12,1,26,5,2,nice try next tweet please,1
12,1,26,6,0,i m high as hell bamboozle,1
12,1,48,11,4,larry did you get my fb msg lol write back hunny,1
12,1,129,27,0,getting ready for an all day date tomorrow out in london i have no idea what he has planned and thats the beauty of it love vibes,1
12,1,88,16,0,random fact 42 lines vines and trying times the name reminds me of adventures in odyssey,1
12,1,76,18,0,re a too private for the twitterverse re b true say i ll get it on here asap,1
12,1,105,25,0,yeah but not a good one i think she is going to let me take her home i m at petco stocking up on supplies,1
12,1,104,22,0,i want that old black guy from dennys to make me some grits right now he makes em special for meeeee lol,1
12,1,88,17,1,yeah was great today nice and sunny its gettin warmer and abt time hehe summer came late,1
12,1,101,18,1,had two beautiful skydives this afternoon both two way with people just met must pop back to redlands,1
12,1,135,27,0,i feel much better sleep was the charm i have a headache but aspirin with alcohol in my system guess not going to find something to eat,1
12,1,104,23,0,it s one of reasons for hitting the road want to take time out this year and meet you and document it up,1
12,1,40,8,0,that s why you should stay in huntington,1
12,1,50,13,0,yup i ll be in on monday as normal ten till half 5,1
12,1,71,15,0,you said it yourself and i m totally sure that i would like your friend,1
12,1,75,15,2,kool u r lucky to go through its finale will be interesting game of snooker,1
12,1,56,11,0,i m pretty sure i m winning loser buys dinner apparently,1
12,1,33,7,0,video this song reminds me of you,1
12,1,35,6,0,helping my cousin with her homework,1
12,1,20,4,0,lol enjoy your lunch,1
12,1,117,27,5,omg lol i don t have a clue why haha over here we don t have bbq s all the time especially in situations like that ha,1
12,1,59,16,1,yeah okay it s v l enga or v lerenga or enga lol it s weird,1
12,1,119,25,0,didn t want to say anything cause it was a fam outing for you and i the last thing our wives need is geektweets gabbing,1
12,1,56,12,1,hey girls you rock sad sara left she was really good bye,1
12,1,31,7,0,exactly and thats why i like it,1
12,1,116,24,2,thanks you so much for following me on twitter i hope you find it as exciting as i do looking forward to your tweets,1
12,1,131,27,0,i just came up with a hilarious reebok commercial i m gonna try to shoot it on spec next weekend watch how fast this turn around is,1
12,1,80,13,0,gracias now i know what cuatro puertoriqueno is you learn something new everyday,1
12,1,62,15,1,it s at 10pm tonight i will be heading up there in a few hours,1
12,1,43,8,0,relaxin on a sunday watchin movies with ali,1
12,1,49,9,0,xmening it up with the rand cineworld still shite,1
12,1,34,7,1,okay great sorry a lil tired today,1
12,1,95,21,1,and i m thankful that my friend nick is the best dj in the world vibing on his groove right now,1
12,1,27,6,0,woke up quick at about noon,1
12,1,20,6,0,don t say the f word,1
12,1,43,8,0,lebron gt kobe kobe will never without shaq,1
12,1,44,6,4,britannia high bestes berhaupt mhhhh matthew,1
12,1,107,21,0,thanks for the invitation but it would be challenging for me to run a real show with my poor spanish skills,1
12,1,18,6,0,i am off to get it,1
12,1,123,27,0,to jerz on may 8 to start moving stuff come back here on either the 11 12 for a final amp commencement jerz again 16 17 you,1
12,1,50,10,0,laying in bed watching a movie thinkin about a nap,1
12,1,124,26,0,oh one other thing that quot hands free quot technique you boast about in the morning put a weight on it so you hit the bowl,1
12,1,114,24,0,no sorry for not clarifying 9pm it was a late night thing such a great way to spend a saturday night in my opinion,1
12,1,61,11,0,yeahh atleast you dont have combined gifts for xmas amp bdayy,1
12,1,67,13,2,re tweet it s when you re post something someone else tweeted about,1
12,1,17,4,0,that s the spirit,1
12,1,16,4,0,we re both dorks,1
12,1,15,3,1,high tide today,1
12,1,5,1,0,heyyy,1
12,1,48,8,1,man i miss livin in boston tyngsborough actually,1
12,1,88,20,0,in a very romantic mood today maybe b c i have a wonderful week in l a coming up 2morrow,1
12,1,91,19,0,hello darling how are you after that party i keep hearing about must have been a lot of fun,1
12,1,18,3,0,fantastic you rock,1
12,1,81,16,0,hasn t had a very productive day work wise but i ll blame pmsing for everythinggg,1
12,1,39,9,0,we were just working on the van fun fun,1
12,1,41,9,1,i adore this song and you for blipping it,1
12,1,68,17,2,it was so much fun we got season passes so we ll be going back a lot,1
12,1,7,2,0,sure is,1
12,1,99,23,0,while my tummy tells me biscuits and gravy would be a bad idea i know i d be all over them if close,1
12,1,104,20,0,heh i love samuel l jackson and film long kiss goodnight with him playing the main carater is just great,1
12,1,48,9,0,early night in bed watching family guy me thinks,1
12,1,59,14,0,not allowed to sell the dog unless its to me ill give you 2,1
12,1,124,27,1,are you twating from the wedding as in it is going on now i think you need to join jon s addiction group quot wink tink quot,1
12,1,15,3,1,voted good luck,1
12,1,44,10,2,i hope it goes away soon have a great sunday,1
12,1,76,17,0,thanks neil u guessed it i was of course looking from the mac side of it all,1
12,1,11,2,0,new glasses,1
12,1,49,12,3,mee look at my hair i think im gonna go back dark,1
12,1,40,9,0,so when are you going to actually use it,1
12,1,30,6,0,sounds like you are having fun,1
12,1,77,18,1,lucky that is soo great i wish i could travel that much but i m happy for you,1
12,1,19,3,0,lyrics are finished,1
12,1,27,6,0,wow daddy is on twitter now,1
12,1,70,14,1,back from a awesome day out with my family what a beautiful spring day,1
12,1,69,15,0,you have no idea how excited i am for this i have a countdown already,1
12,1,85,15,3,thanks for all the kouing aman orders the fedex man brings deliciousness to your door,1
12,1,18,2,1,basketball tonight,1
12,1,30,5,0,loving the lazy sunday weather,1
12,1,44,12,0,i cant wait to see it link it when it s done,1
12,1,40,7,0,golden arches are even in nameless towns,1
12,1,110,22,1,buying hosting for a new website im working on gona be awesome not going to be finsihed for a loooong time tho,1
12,1,31,7,0,i love my flowers darrin got me,1
12,1,71,15,0,today is like a depressfest i kinda want to go to cedar point and party,1
12,1,34,7,0,good to see you on twitter welcome,1
12,1,105,21,0,you should make a film about shiantology i can t wait for your sundance film to be released to the masses,1
12,1,44,9,1,i know cant actually believe how close it is,1
12,1,28,7,2,yeah you re coming to see me,1
12,1,64,14,0,is it possible to dm me now i ve been having some twitter issues,1
12,1,63,13,0,that quote is made of win you ve seen the doonsbury strip right,1
12,1,13,3,0,lots of lovin,1
12,1,29,7,0,having a lazy day all is good,1
12,1,59,12,0,call and tell you re getting poisoned and going to sue them,1
12,1,114,25,7,cant wait to see you tear up the stage tonight at nassau dane give a shout out to me and my friends in section 334,1
12,1,74,15,0,audience was deffinatly the best by far woop doing the pics on facey b now,1
12,1,78,19,6,omg 1 i think i just wrote music to a song 1 of my best friends once wrote omg,1
12,1,94,20,0,last day for free er with purchase here check out my designs and promo here if you haven t yet,1
12,1,116,26,0,because it was my symptoms flaring in the same spots of my body but more and now the next day they don t feel as bad,1
12,1,121,29,0,and i know i said i didn t mind being last to get my theme song but are ya done yet i haven t received mine back by email,1
12,1,17,4,0,all of you posing,1
12,1,69,15,0,i wonder what i should do for my birthday this year 5 months away now,1
12,1,68,14,0,watching drake and joshh i feel like i havent seen it in yearss lmao,1
16,1,129,27,0,finished watching season 1 of sex amp the city no wonder my mom didn t allow me to watch before i m definitely a charlotte lol xd,1
16,1,49,9,0,havent been using for a looooong time until today,1
16,1,23,5,0,come play after ur done,1
16,1,65,12,0,i loooooooooooove cotton candy good thing i got a jumbo sized bag,1
16,1,43,8,2,still playing halo3 with twitter by my side,1
16,1,17,4,0,vamos a wall mart,1
16,1,88,16,0,going through movies i own but haven t watched tonight first aladdin now death race 2000,1
16,1,112,24,1,thanks jamie i hope to get some time to set up my new workspace tonight and would love to look at your new items,1
16,1,37,6,0,anxiously standing by for your update,1
16,1,81,17,0,we narrowed it down to mama foo s mcalister s sho gun experss gusanos let us know,1
16,1,64,12,5,loved you on ellen you are pretty amazing and really really cute,1
16,1,23,5,0,take pics and post them,1
16,1,41,10,0,so far i love all of the games you linked,1
16,1,64,17,0,i love j o n a s i laugh so hard in all the episode just perfect,1
16,1,42,8,3,doing absolutely nothing is what i do best,1
16,1,58,13,3,ok one more rum or should i hit the sack all votes counted,1
16,1,29,6,0,i love lazy sundays like that,1
16,1,44,7,0,thank faber drive for encouraging the voting,1
16,1,57,12,0,morning everyone m goin to school now so have a great day,1
16,1,72,15,0,no you always were but don t tell illuminati he gets sore on the subject,1
16,1,39,9,1,one more day off and then to start anew,1
16,1,97,16,1,quite a few people have sighed up for nzlionman on twitter already easyfundraising is growing too,1
16,1,35,8,1,damn can loan you out for a weekend,1
16,1,54,9,1,one months exmas are over 18th birthday straight after,1
16,1,48,9,1,ok i must play loudly before resuming work water,1
16,1,110,25,3,omg i had such a good view i wore some huge heart glasses i wonder if mcfly saw me lol woo im croydon 16th row,1
16,1,64,17,0,will as soon as i can get the comp it wont do it from my phone x,1
16,1,51,12,2,i want to be in the middle of the amp sandwich cute,1
16,1,61,12,0,she is a glorified stripper she could be up there with deedee,1
16,1,58,13,0,just got home from rehersal and now i wanna go to the mall,1
16,1,21,5,0,hodori no its nak won,1
16,1,26,6,0,talking to sam on the fone,1
16,1,40,7,0,taking 5 richie and mason are dreamboats,1
16,1,12,3,0,my full name,1
16,1,129,28,1,so my voice recital wasnt half bad my first song was eh but my 2nd song was perty awesome happy bday to my sis she was amazing at,1
16,1,47,10,0,back from being the third wheel of danny s date,1
16,1,24,5,0,25 minutes til chow time,1
16,1,23,6,1,ew so boredd talk to me,1
16,1,78,18,0,i wont forget it is marked on my claendar as well i m counting down the days d,1
16,1,7,1,0,cooking,1
16,1,32,8,0,i got help on yt hard to explain,1
16,1,12,3,0,isaiah 40 31,1
16,1,90,17,1,i have those shoes i love urban outfitters and thought this exact thought when i read that,1
16,1,133,26,0,looks good but at the bottom links the twitter one to be more exact you say quot green lanter quot instead of quot green lantern quot,1
16,1,112,22,4,geez musta missed this linda little league he pitched most of game had a triple got the game ball he was excited,1
16,1,41,8,0,gt huge oscar wilde and salvidor dali fan,1
16,1,36,6,0,cheesecake factory i love that place,1
16,1,52,9,0,reading fanfiction on my brother s user account shhh,1
16,1,28,6,1,no prob have a great evening,1
16,1,51,7,0,just finished scrapbooking now watching the holiday,1
16,1,72,12,0,uhhh freshly baked bread will go perfectly with my earlier cooking today,1
16,1,9,2,1,thank you,1
16,1,41,10,0,ur hungry and u just need to take a ddong,1
16,1,133,27,1,still time for u to get to the warehouse for tonight s found magazine event 8 00 but you d better hurry baltimore show was really fun,1
16,1,53,10,1,is the correct spelling thanks for pointing it out yo,1
16,1,55,11,0,welcome lol okaaay see you later then byeee so 5 oclock,1
16,1,41,8,0,on my way home likes orange mango smoothy,1
16,1,108,25,0,just to let you all know once i can add follow more people i will so don t delete me please have a great say,1
16,1,41,8,1,but of course not those other guys though,1
16,1,22,4,0,aha happy birthday jme,1
16,1,44,10,0,be there with bells on just let me know when,1
16,1,84,19,0,not all of them just this nincompoop it s over i am headed home to sew and drink tea,1
16,1,57,12,0,nor do i just take advangtage of the rest of todays hours,1
16,1,25,6,2,yay first bbq of the year,1
16,1,47,8,1,the pianist king kong forrest gump great movies,1
16,1,39,9,1,it s okay hope it stays that way thanks,1
16,1,43,9,1,great meeting you last night hope u had fun,1
16,1,31,6,0,is online waiting for his lunch,1
16,1,13,2,0,getting ready,1
16,1,124,29,0,ehh if realkid can do it i can also so started with 10 and building it up to 100k we ll see ohh yes on poker stars as bpsq7s,1
16,1,113,24,5,fun unless all the places are boo and then not so fun i m looking anywhere really let me know if you see anything,1
16,1,132,27,0,my husband keeps offering to puree stuff for me i ve voted quot no quot thus far hopefully i ll get the quot all clear quot tomorrow,1
16,1,47,9,1,mommy baby cuddlefest best part of my whole day,1
16,1,44,9,0,hmm twitter looks cool i m excited with this,1
16,1,39,8,0,so my first offical drive was to target,1
16,1,29,5,1,you gotta read mansfield park,1
16,1,13,3,0,but of course,1
16,1,9,1,0,beantownn,1
16,1,63,13,0,i like getting 3g service in areas no one else even has service,1
16,1,98,18,1,i m doing great tonight we are having a fabulous thunderstorm amp it s cooling everything off ahhh,1
16,1,64,12,0,now i really miss all you people getting excited for this summer,1
16,1,39,10,0,i m 4 11 give or take a few centimeters,1
16,1,31,6,0,just make ur remaining days fun,1
16,1,100,17,0,listening to some killers spaceman studying bio and waiting for the lovely britani taylor to come on,1
16,1,100,24,0,now home i think i m the only 1 in the block of flats think they ve all gone away for the bh weekend,1
16,1,75,16,0,shot out to all the girls going on the cruise and can you play full service,1
16,1,131,27,0,and the monitors must fold in when it turns off so that you can stand in front and say quot activate quot and the whole thing opens,1
16,1,67,15,1,thx everyone wtg at airport to go home ready to go to bed but happy,1
16,1,30,6,0,pep hot pox finger lickin good,1
16,1,11,3,0,take a look,1
16,1,55,11,1,u cooking i want some pink potato salad right now enjoy,1
16,1,68,14,0,had a great time last night i m looking forward to more next weekend,1
16,1,21,4,0,whoa that was amazing,1
16,1,15,2,1,thankies giggle,1
16,1,28,5,0,happy someone is coming back,1
16,1,73,16,1,hey there how have you been haven t talked to you in a while keeping busy,1
16,1,97,18,1,back from an afternoon of running errands thankfully my little guy loves shopping as much as i do,1
16,1,102,24,0,i m getting back in to my habit of porridge after gym instead of toast w butter and jan i m a good boy,1
16,1,53,9,0,switchback by celldwellers gt makes us dance but nice,1
16,1,103,19,2,srilanka sure just for kicks hehe nah think i am cramming enough onto this week already maybe next time,1
16,1,31,7,0,h0pe u b0th having a great time,1
16,1,139,24,0,just finished watching the league of extraordinary gentlemen with the parents and still wonders why they never made a sequel lt 3 that film,1
16,1,115,24,0,i got out of work 2 hours early thank you nicole now i have to study for my psychology test i have tomorrow morning,1
16,1,99,21,1,you bet i ll forward this to the appropriate people and try to help get him here thanks for the tip,1
16,1,118,24,0,is in like with someone who has scruff enjoys aladdin and puts his arm around me when we walk his dog around the block,1
16,1,46,9,0,i crashed and burned but i covered pretty well,1
16,1,51,12,2,hm movie was amazing the guy in it is so hottt haha,1
16,1,96,19,1,nothing more perfect on a sunny day than the smell of ribs and steak sizzling on the grill yummy,1
16,1,58,13,0,i love wyclef and paul simon so of course i love this song,1
16,1,111,22,0,i discovered one of the worst smells possible burnt lemons on the bbq oh my god ew done projects due for monday,1
16,1,40,8,0,my baby girl got her first tooth finally,1
16,1,91,20,0,about to play a show at a church bazaar don t think we will be playing quot talk dirty quot,1
16,1,41,8,0,so how does it feel losing another cherry,1
16,1,64,12,0,ohmygod who isnt there like so straight amp sooooo whiteeee lt 3,1
16,1,69,12,0,amazing photos and a honeymoon you will never forget for many reasons,1
16,1,63,14,6,hahaha awesome well it s just my nick name nice to meet you too,1
16,1,20,4,0,also time for dinner,1
16,1,91,20,0,took 9c yr old grandmother to se her 90 yr old sis ib the hosp special to see them interact,1
16,1,17,4,1,mia s house today,1
16,1,78,19,2,yes sir cynny stays she s not my best but i don t like christelle so it s okay,1
16,1,31,7,0,i m always being picked on loll,1
16,1,70,15,0,of course i plan on baking a surprise for when you guys come up anyway,1
16,1,130,28,0,lets hope that tomorrow bank holiday monday is a nice sunny day get out in the garden to keep the lawn in trim and get a great tan,1
16,1,68,12,0,enjoying some panera getting ready for a movie night with my husband,1
16,1,27,6,2,just think it s almost over,1
16,1,113,23,0,100th update sick but home for the next few days then back to bg wed nite for one last class then summer vacation,1
16,1,92,20,0,20 years ago a high school almost college art freak now web master for the pto it s all good,1
16,1,129,26,0,alright twitter land off to run some errands before the 6pm twi meet see you all there email my yahoo if you get lost or confused,1
16,1,29,6,0,heyyyyyyy im in the main room,1
16,1,84,18,0,comment my new pics on myspace please i have know idea how to use twitter so um help,1
16,1,85,21,0,hehe i found out it s at 1pm maybe you could be done in time to make it to date night,1
16,1,33,6,2,hope u feel better soooon chikity,1
16,1,33,8,0,well it was before the 8 hour day,1
16,1,35,7,0,i m really liking this driving game,1
16,1,16,3,0,hollah back girl,1
16,1,34,6,0,is laying in bed remembering blush,1
16,1,18,6,3,me too lt 3 u girl,1
16,1,87,17,2,holy crap ecv i never knew you lived at stately wayne manor with your young ward kioken,1
16,1,90,20,0,so back from the spa sister trip it was awesome i m so mellow even monday doesn t scare me,1
16,1,89,20,3,we can t believe you waited so long to tweet too what has gotten into you lol love ya joe,1
16,1,81,17,0,just had lunch with mario it was really good to catch up taking a nap before work,1
16,1,31,6,0,transformers the other 2 r lame,1
16,1,94,21,0,eh good i guess life s been kinda boring without you here but now that you re back how are you,1
16,1,17,5,0,i want to hear ez,1
16,1,73,16,0,i luv brandi s new hair i think u would look awesome with darker hair too,1
16,1,33,7,0,your mouth is full of shit though,1
16,1,50,10,0,just in time for your presentation today by way of,1
16,1,39,8,0,lol just watched get over it quite good,1
16,1,61,15,2,as soon as i came home i took of my clothes and went to sleep,1
16,1,64,11,0,having quot hualalai estate s 100 hawaiian coffee quot today too,1
16,1,53,12,1,when are we going to get together girl give me a call,1
16,1,62,11,2,just finished my starbucks too caramel frapp is betta haha sam,1
16,1,72,12,0,thanks abbie made a tutorial cause abbie chose the colors uploading soon,1
16,1,29,7,0,coolio was in it too just win,1
16,1,5,1,1,hello,1
16,1,9,1,0,alienware,1
16,1,95,19,0,home from jack s going to pick up food and then doing this movie project on amelie good weekend,1
16,1,39,11,0,excited for all of us to see it so am i,1
16,1,75,14,2,idiotat sidreno hey th nks for the follow lt 3 yay 24 colbertobsessed idiot,1
16,1,26,7,0,i hope it s all going well,1
16,1,88,18,1,i was well impressed with your set last night good on ya mate really got the crowd going,1
16,1,102,20,0,woke up from a good nap watching the young mario lopez on golden girls going to the lame cathedral ugh,1
16,1,101,20,0,if i would have known that the blue pages were going to see wolverine i would have stayed another day,1
16,1,88,18,0,i really hate when people say quot kbye quot anddd when they use words they quot h8 quot,1
16,1,66,14,0,easy there flyboy i m a marine notice the captal quot m quot there,1
16,1,63,15,1,check it out le hice esto a mi sis k keria una pintura de buhos,1
16,1,114,23,0,how pr works tnx 2 review on iphone twittr apps decided 2 load tweetie apple shuld send em percentage of that 2 99,1
16,1,27,7,0,haha me too but i got ideas,1
16,1,112,26,3,good i guess i have sol s this week 3 in one week its gonna be a crazy week for me well write back please thanks,1
16,1,27,5,2,monday monday hang in there,1
16,1,60,9,0,idiotat therealbillyray th nks for the follow dananner idiot,1
16,1,27,6,1,great pic for the great day,1
16,1,23,4,1,hey great win yesterday,1
16,1,12,3,0,it s raining,1
16,1,20,3,1,eating arminian food,1
16,1,30,8,0,hahah kay i think i get it now,1
16,1,38,5,0,nice you are unstoppable glasshalffull,1
16,1,66,12,0,just finished baking brownies and soon i ll be watching bride wars,1
16,1,23,5,0,sigh i love him already,1
16,1,78,15,2,congrats on the wedding i m glad you waited to have a nice traditional wedding,1
16,1,26,6,0,will you ever come to ohio,1
16,1,85,18,0,man i already gave poor phony grief about that in my log for that cache you re brutal,1
16,1,26,4,0,making mmpr zentai pattern,1
16,1,50,10,1,waaa that song is magnifiqe wiii yeaah i am uniqqe,1
16,1,66,13,1,oh you know jamming to the jeffree star and eating my usual sunday,1
16,1,102,21,0,okie doke see how this chappy goes and if theres anytihn you wanna see hapen in the future let me know,1
16,1,30,7,0,daisy of love at eight o clock,1
16,1,51,10,1,going to the roxy in hollywood tonight come join me,1
16,1,44,10,2,thanks for the movie review i want to see it,1
16,1,66,15,1,had a great day at the lake now off to the movies in bladenboro nc,1
16,1,64,15,2,nice i will be parked in front of the tv cheer extra loud for me,1
16,1,92,17,0,just had quot official quot derby pie for supper then a piece for dessert thanks derby girls,1
16,1,26,5,0,ztecwiz bought mirc for 10,1
16,1,65,14,0,nice to meet you brandy i see you are an artist what media medium,1
16,1,92,20,0,idiotat zoecello is following me on twitter yes i ll say it i m a fan th nks itstudios idiot,1
16,1,12,3,0,toronto lt 3,1
16,1,94,18,0,this is not that emo status i promised i wouldn t post sunburneddd had such an awesome weekend,1
16,1,30,4,0,planning my birthday partayyyy,1
16,1,81,19,0,i m back hehehehe doing homework though but now i m on my pc and not on my laptop,1
16,1,20,5,0,hahah hmm ok im down,1
16,1,76,18,0,every one seem to be watching marly and me i think i need to go and see this,1
16,1,66,13,0,just got done with supper it was really good since i microwaved it,1
16,1,36,7,0,love the pics jonathan thx 4 posting,1
16,1,29,7,0,i was there glad you had funn,1
16,1,67,16,2,ok either you are mad or have to poop which is it hahah love ya joe,1
16,1,70,14,0,i have another the good girls go to heaven the bad girls go everywhere,1
16,1,129,26,2,i am excited to have a follower i know woooo jen dinner was really lovely last night i enjoyed my leftover sushi in belk labb too,1
16,1,84,15,0,looks like someone has reached 2 000 followers shouldn t you be kissing someone haha,1
16,1,35,8,0,can t wait to finally see hannah ah,1
16,1,74,14,0,watching paul blart mall cop lol amp visiting with my homme gurl mary jane,1
