hour,dayofweek,char_count,total_words,num_exclaim,clean_text,target_reaction
4,7,55,11,0,you could always come back and hang with ric and angelo,0
4,7,61,12,0,my aunties dog is getting put down hes my dogs brother aswell,0
4,7,105,23,0,aww shame never mind enjoy the sun you will have to get an umbrella for garden so you dont get too hot xx,0
4,7,107,20,0,just got home from shopping school supplies and stuffs for school acck going back to school not a good idea,0
4,7,110,26,0,tried to save a poor little possum that had been hit by a car the vet couldn t save him he had to get put down,0
4,7,85,17,0,looks like showers again tomorrow for you never mind it s good for the garden i guess,0
4,7,78,20,0,i m on my way to the airport i don t wanna leave my parents but i have to work,0
4,7,39,10,0,heyyy i m not a bad friend i was dieing,0
4,7,132,25,2,argh having to overtime on such a beautiful day plan is to get everything done today for freedom tomorrow sods law it ll rain though,0
4,7,57,14,0,couldn t sleep wow up at 6 30am i sooo wanted to sleep in,0
4,7,36,10,0,ugh i hate this day i think i m sick,0
4,7,131,30,0,crows lose last game 1 0 to didcot simpike jr subs bench again it s down to the maths now likely i ll be home in time for cup final,0
4,7,122,28,2,damn i missed the roots show in seoul now i m going to miss this in san francisco i just have a case of bad timing kill it,0
4,7,31,6,3,better get beak to revision now,0
4,7,36,6,0,statistics exam in 40 mins staturday,0
4,7,26,5,0,i am dreading monday maths,0
4,7,39,9,0,such a nice weather and i have to study,0
4,7,84,18,0,it s such a bummer when the fabric you want isn t available in the quantity you need,0
4,7,109,23,0,i haven t watched any ten episodes but oh i want nine to be the doctor forever i doubt my opinion will change,0
4,7,121,29,0,aw it s that time of year again when i dont get to speak to frankie at least 2 times a week who am i gonna drunk dial now,0
4,7,66,14,0,my laptop wont turn on its not the battery this isnt good it sucks,0
4,7,71,16,0,hope i at least get better tomorrow for my show i have to miss it today,0
4,7,13,3,0,nothing to do,0
4,7,41,9,0,i really want to meet my idol miley cyrus,0
4,7,65,15,0,i won feck all so it s back to the workhouse tonight at 1715 0100,0
4,7,14,3,0,doh work today,0
4,7,38,8,0,headache ms messy is going to the mall,0
4,7,53,6,0,thankkkkkkkkkk you leeeeeeeeeeeeeeeeeeeee miss u guys,0
4,7,97,20,0,best way to start your birthday go to your finance class from 9 noon darn me being a good student,0
4,7,16,3,0,feeling a little,0
4,7,69,18,0,i woke up lay in bed for an hour then looked at the clock it was 5 54,0
4,7,130,26,0,no american football for me weather got worse and it looks like rain so we ve called off football but will go out for dinner later,0
4,7,117,24,0,what does it do though haha and all the top people cheat they change blocks and stuff so they get the block they want,0
4,7,132,27,0,on the way to the concert after an even longer day visiting banteay srei ta prohm and bayon ta prohm was amazing but i miss my girls,0
4,7,59,12,0,oh yeah spamhughhefnergals that s no fun is it bummer it is,0
4,7,17,3,0,could cry ahhhhhh,0
4,7,76,13,0,i do not like this soy sauce very disappointing completely ruined my noodles,0
4,7,36,7,1,nooo more internet for nearly a week,0
4,7,41,9,0,argh i wish people we not at the hyperage,0
4,7,90,19,0,is preparing to spend a very long time isolated far far away and i m gonna hold the candle,0
4,7,33,6,4,shayla is sitting in makeup tired,0
4,7,47,8,0,sitting waiting wishing the plane on the ground,0
4,7,71,16,0,is going to go sit in the garden mums not ready to take me shopping yet,0
4,7,50,11,0,i ate too much chilli food feel like im gonna puke,0
4,7,76,16,1,up since 5 30 am ugh very productive though but going to be so tired tonight,0
4,7,27,7,0,it hurt so bad i cant sleep,0
4,7,41,9,0,they don t have the indian one on iplayer,0
4,7,75,16,0,i was going to surprise you with a gift of good but it requires and address,0
4,7,81,18,0,how are chelsea doing i m at a kids trampoline party so don t know peace amp love,0
4,7,70,16,0,you cannot change the past you can only live in the now i miss you mom,0
4,7,20,4,0,dang gotta hate that,0
4,7,40,9,0,off to work late roseland rd is too long,0
4,7,17,4,0,you save me first,0
4,7,58,10,0,reading the bible yea still havent gotten around that goal,0
4,7,0,1,0,"",0
4,7,29,8,0,i m fine it s rainin out here,0
4,7,38,8,0,didn t see her office crush today awww,0
4,7,121,25,0,my grandmother was sicilian amp used to make pasta with eel so your cod wouldn t surprise me you made fun of my sushi tho,0
4,7,52,13,0,it s been over 24 hours where has jm been i miss him,0
4,7,5,2,1,it is,0
4,7,24,6,0,on my way to airport boo,0
4,7,60,12,0,taking emma to the vet today she wont have to suffer anymore,0
4,7,133,22,0,motogp watching motogp quali on the bbc eurosport have the idiot carlton kirby quot commentating quot again where are toby and julian,0
4,7,75,14,3,w just sat down to this empty grill on twitpic mmmmmm japanesey looks yummo,0
4,7,12,2,0,including me,0
4,7,126,27,0,true but i still think having the id as a screen option to see wouldn t harm anything i guess added ui to replace the hover is,0
4,7,126,31,0,i ve laid in bed this whole time for a whole hour just wasting away the time grr why do i do that now i have 1 1 2 before work,0
4,7,19,4,0,hangover is a bitch,0
4,7,49,11,0,why doesn t the a ever run express on the weekend,0
4,7,19,6,0,i don t have a beer,0
4,7,133,29,0,i m retarded i keep sending the tweet by mistake lol anyway i can t sleep i am thinking too much and i cannot relax i miss my friends,0
4,7,22,4,0,without wifey and baby,0
4,7,24,4,0,paying bills again manda,0
4,7,30,8,0,want dr who to come back on tv,0
4,7,131,29,0,after 10 hours it s time to get off skype log off twitter and leave tim s office to go home i am tired and hungry and sooky waahhhh,0
4,7,48,11,0,i think they re one of the worst kinds of dreams,0
4,7,75,16,0,not feeling well enuff to go and enjoy the sun bottom being a woman is hell,0
4,7,62,14,0,sos i lost my blackberry help me by miracle i will get it back,0
4,7,50,11,0,lloyd has now taken back his twitter t t from lois,0
4,7,23,6,0,i lost the will to live,0
4,7,28,6,0,not vibing law at the moment,0
4,7,44,8,0,eating skittle sweeties get a tummy ache now,0
4,7,50,12,1,ugh i hate nightmares now i can t go back to sleep,0
4,7,15,4,0,thanks i ll try,0
4,7,67,16,0,yummm im all out of oatcakes ok chick il speak to you in a bit xxxx,0
4,7,119,26,1,get out you are not seeing the princess herself i m sooo jelly we can all play on the 12th then totes missed you guys x,0
4,7,65,15,0,got to tidy my room and wash dishes when i just want to sun bathe,0
4,7,86,18,1,too nice a day to be cooped up at work need to devise an intricately woven escape plan,0
4,7,54,14,0,i dont know ill have to check up on it when i get home,0
4,7,126,25,0,tonight it was my failed attempts to save a little injured animal poor little possum had to be put to sleep he had head trauma,0
4,7,67,14,5,wow thats so cool but theres no date or anything for the online one,0
4,7,73,18,0,wish i was going to see the manics on this tour but i have no cash at all,0
4,7,120,20,0,was considering switching to teksavvy had question sales bs answer q not even posted to dsl forum lost customer teksavvy,0
4,7,42,9,0,boo blues suck hahaha man untd let me down,0
4,7,101,16,0,computer maintenance nah this didnt involved trying to repair it i learned that lesson itunes library,0
4,7,32,7,0,yeah i like everything but the s,0
4,7,22,6,1,can t go back to sleep,0
4,7,62,14,0,this is not good as my bff has decided he wants to go shopping,0
4,7,123,25,0,i like the gnarly head wines particularly the old vine zinfandel my dad got me a cheap shiraz cab blend thin amp a bit sour,0
4,7,29,6,0,blahhh feelin sick work til 2,0
4,7,121,25,0,heyy im good thanks is julie ok i cant translate your conversation so i dont know what she s saying s but she seems upset,0
4,7,24,5,0,wide awake for no reason,0
4,7,95,17,0,quot too little work experience quot if every place keeps saying that how i ever get experience,0
4,7,105,21,0,just watched ytech vs idra ytech got his first dragoon 40 sec faster than my standard vt build wow i suck,0
4,7,113,22,1,wow what a wonderful birthday morning do wish the fog and drizzle would go away though no mail for two days again,0
4,7,45,11,0,it s a saturday evening and i m alone at home,0
4,7,131,29,0,sadly maybe i can t attend the nxt 1 cause quot school time quot is starting this june at my place hehe but i hope i could catch up,0
4,7,130,26,0,10 hrs from now should be in wilmington sc then hour drive to myrtle beach need more direct flights out of boise instead of 3 hops,0
4,7,29,6,0,for those who are not working,0
4,7,49,11,0,do not want to work ryt now dis weather is bangin,0
4,7,39,10,0,ema woke up from my nap and fai is work,0
4,7,17,3,0,why what happened,0
4,7,36,8,0,day two of huge headache pls go away,0
4,7,83,14,0,i ll miss my former school southernside montessori school and also my friends there,0
4,7,57,11,1,happy birthday to me not pleased with being up this early,0
4,7,25,7,0,im up too been up since 6,0
4,7,113,25,1,why i don t watch the weather forecast before i went home here is it cold and rainy and i thought it will be warm,0
4,7,45,10,0,i want to go to ancol on monday please papaaa,0
4,7,40,8,0,yesterday the best cat in the world died,0
4,7,45,10,0,on my way to delhi but already have the belly,0
4,7,47,10,0,it s not raining here at anchorvale cc now grrr,0
4,7,89,17,0,wishes she could be under the sun with everyone playing frissbee admin law is just so poo,0
4,7,113,25,0,leno sigh leno had his last show last night how sad to see him go conan will be great though he s awesome as well,0
4,7,4,1,0,work,0
4,7,52,12,0,i don t play jared anymore i took up bj again though,0
4,7,12,3,0,told ya fuck,0
4,7,32,8,0,aww you re not giving up are you,0
4,7,101,24,0,gonna cry if my pen nib does not last until i get new ones in the mail can t order them until the 3rd,0
4,7,117,23,1,in the office it s saturday hopefully getting in here early will get me out of here early to enjoy this beautiful day,0
4,7,52,10,1,yay singing feels like i havent done this in aaaages,0
4,7,17,3,0,nothing in mumbai,0
4,7,81,18,0,lol i was wrong then ahah you were supposed to wrap it up in that nasty goo thing,0
4,7,67,11,0,everyone heading to rottingdean beach i ll clean some cabinets then,0
4,7,61,14,0,have fun but be sure to come back or our feathers will be sad,0
4,7,47,9,1,just mangled a frog whilst mowing the lawn urgh,0
4,7,67,13,0,i have mobile insurance not sure it covers me being an eejit though,0
4,7,71,14,0,oh men i wanna make something sweet right now or eat something at least,0
4,7,77,15,2,just a few rollups left better enjoy eating them before they re gone for good,0
4,7,115,25,1,im in the same boat mate i so want 2 squeeze in sum park action afta my show bt no1s about durin my awkward timings,0
4,7,98,16,0,starting to become friends with biology tomorrow i have to make friends with chemistry and physics,0
4,7,65,12,0,i have two big blisters on my tongue from biting myself yesterday,0
4,7,36,9,0,ma las de twitter dupa 4 ore de somn,0
4,7,85,19,0,all time low are finally in aust and mother still wont let me go i think im gonna cry,0
4,7,123,22,0,japanese version of google adwords has finally been updated to its new interface this is going to take some getting used to,0
4,7,56,12,0,argh so hard to pick one out of the blocking launch bugs,0
4,7,70,18,1,i m so irritated i ve lost my camera s cable so i can t upload my pics,0
4,7,73,16,1,sorry but we re sold out of tony neale s amazing salad mix more next week,0
4,7,112,26,1,what a day for a cup final let s get the double wrapped up rangers and im going to get burnt today i can feel it,0
4,7,72,16,0,is up and ready to hit the beach just one problem the boo is still sleep,0
4,7,60,14,0,i want to sit in the sun rather than spend 4 hours on trains,0
4,7,27,6,0,just got up with a hangover,0
4,7,83,16,0,just got home from shopping school stuffs acck going back to school not a good idea,0
4,7,26,6,0,i dont knowww what to wear,0
4,7,28,6,1,rise and shine time for work,0
4,7,130,29,0,my stomache is hurting i went to bed at 5 and it s not even 8 i just want to sleep i think i am slightly dehydrated drinking water,0
4,7,10,2,0,sick again,0
4,7,31,6,0,want madina lake merch real bad,0
4,7,134,22,0,my older cousin has cancer but they ve identified it as secondary cancer they think primary might be melanoma undiagnosed major downer,0
4,7,99,21,1,the freezing rain and wind however may take some more time to get used to i wish i brought my boots,0
4,7,51,12,0,still don t have the strength to get out of the bed,0
4,7,58,14,2,i miss my dylan so muchh i want him here with me tear drop,0
4,7,68,15,0,we ve moved on to rent those support group scenes choke me up so bad,0
4,7,35,8,1,oh noes going to be late to barcamp,0
4,7,55,12,0,2 days and no caffine nada nil nowt jeesh my head hurts,0
4,7,121,21,0,played yesterday but instruments made me feel like a banana fingered fool and microphone made awful noises come out of me,0
4,7,28,6,0,going soon daddys on his way,0
4,7,42,8,0,watching showgirls on logo lol can t sleep,0
4,7,71,18,0,i want a ticket to watch s fearless tour haha ok i guess i m no genie p,0
4,7,125,29,0,oyauma calls me kate jon amp kate 8 when i get in my cleaning frenzies i do have alot in common w her that may be bad oh well,0
4,7,48,9,1,thanks scott hope all s well ny misses christine,0
4,7,39,8,0,didnt know that just re tweeted it from,0
4,7,134,25,0,totally bored my teacher coming to my house in about 3 hours cant be bothered with school today gonna upload how i lost everything now,0
4,7,12,3,0,the poor kid,0
4,7,93,18,0,oh look at that sun outside have a fantastic barbecue and raise a sausage to us working today,0
4,7,20,5,1,but feel just as bad,0
4,7,74,17,0,buti pa sya what would happen if i spend a day with him day ha hindi night,0
4,7,40,7,2,hates hoovering i hurted my finger moooo,0
4,7,95,17,0,gloria capulet wants to play with her daughter quot oh juliet quot i miss my shakespeare usuals,0
4,7,115,23,0,about 2 days is coming to holland to a festival pinkpop goddamnit i wanna go but it s fucking far and too expensive,0
4,7,30,7,0,got any coffee i ran out again,0
4,7,27,5,0,and rained out garage sales,0
4,7,69,15,1,believes in doing what you love and will not be able to do that today,0
4,7,49,13,0,i got 77 in qiyas it s the worst my highest is 84,0
4,7,74,17,0,more chance of girl making it than guys guess cuz i don t know how to cook,0
4,7,91,20,0,says i dropped to 4th spot hope you can help me move up by clicking it again for today cozy,0
4,7,86,18,0,about that remix mac kernal paniced as soon as i finished it don t think it likes palm,0
4,7,82,17,0,don t say that i can t cope with anymore of her hip movements or weird personality,0
4,7,128,26,0,hey demi i wa just wondering if you have a profile page on bebo amp facebook because there are alot of people faking you x steph,0
4,7,65,17,1,4 more stops the traffic is so bad its too hot to be sat on a bus,0
4,7,90,19,0,my legs are so sore i can barely walk looks like i will have to suffer wearing flats today,0
4,7,133,33,0,my hair stylist canceled b c she s sick but i really need a cut do i cheat on her it s not like she hacked up my hair she s just sick,0
4,7,116,23,1,scariest part was my dream brother threatening me w cutting off an arm and putting me in the freezer for a few hours,0
4,7,58,10,0,eww have to memorize five paragraphs for an audition today,0
4,7,73,16,0,hey i cant even go to one of your signings cause i live in australia haha,0
4,7,53,13,2,i m so annoyed i have to work on the hottest day ever,0
4,7,74,16,0,is nearly all packed but loving the sun too much not fair i have work soon,0
4,7,84,15,1,jetlag headaches are the worst kind treating myself to a lox n bagel and creamcheese,0
4,7,55,11,0,hates working weekends i want to be home with my family,0
4,7,62,14,0,hope they post times too i might have to stay over if its late,0
4,7,55,9,0,good morning everyone driving my parents to the airport,0
4,7,65,14,0,wooo done all my notes for revision now i just have to learn them,0
4,7,85,19,0,my neck ear hurts so bad i can t sleep i guess i quot ll watch sportscenter and tweet,0
4,7,14,3,1,mary just left,0
4,7,44,10,1,hey dude been better the car failed it s mot,0
4,7,44,10,0,wants to go back to bed but cannot fuck work,0
4,7,47,8,0,morning everybody up early today my tummy hurts,0
4,7,91,21,8,i miss loosewomen on a weekendd haha i m so sad i even come home for dinner to watch it lol,0
4,7,11,3,1,i missed it,0
4,7,44,7,0,spoiled emily s awesome saussage pasta thing,0
4,7,38,6,0,sprained her ankle from cobra starship,0
4,7,45,9,1,i feel terrible today alcohol is a nasty drug,0
4,7,44,10,0,i think i sprang my wrist it hurts soooo bad,0
4,7,70,14,0,one just stood with head down the other nuzzled under her arm for ages,0
4,7,87,20,0,server is down i think can t get to my blogs to work there or even to the control panel,0
4,7,59,13,0,wanted one ended up with a fiat spider 2000 that s gone now,0
5,7,24,7,0,o i wanted it to be adam,0
5,7,47,10,0,nice avatar bud you are sooo lucky to have hair,0
5,7,34,8,0,i know and i have only two choices,0
5,7,101,20,0,karine ruby died in chamonix yesterday how can be so touched by someone we don t even know rip karine,0
5,7,31,6,1,my layout isn t joejonas booooo,0
5,7,109,24,0,i plan to do everything i need to do from bed unfortunately i ve run out of coffee so my plan is sunk already,0
5,7,18,4,0,hickups op de wifi,0
5,7,116,25,1,you seemed kinda eager to me haha but yea its like how we gt our bs coursework back when we thought that that was it,0
5,7,50,10,0,2 days with offshore wind i just can t kitesurfing,0
5,7,31,6,1,gulps chun li looks so muscular,0
5,7,35,9,0,i m not yet ready 4 school time lol,0
5,7,106,21,0,boo leaving today just as i was getting used to being one of the antiguan housewives haha i will miss mike,0
5,7,26,6,0,in uni on a saturday night,0
5,7,10,3,0,i miss you,0
5,7,78,18,1,everyone wish me luck on my 15 hour work day today ah well it will be worth it,0
5,7,15,4,0,i want my mummy,0
5,7,98,21,2,pp09 two tickets for the full monty can t go myself get them for a total of 100 euro in amstelveen,0
5,7,90,17,0,what to do oldest has graduated will cheer on my favortie roger federer in the french open,0
5,7,69,16,1,feeling dwn cuz i cnt go 2 my lil man s graduation uncle doin this 4u,0
5,7,97,21,0,aw sad to hear that dorothy died last night she wanted her husband to pick up her in a taxi sweet,0
5,7,79,18,2,but whaaaaaat clearly its not bitch i woke up at like 7 20 amp couldn t go back,0
5,7,98,22,0,just about to leave to go shopping with mandie why am i so broke when i need to buy lodes of stuff,0
5,7,69,13,0,graduation party and wedding today don t know if ill make the wedding,0
5,7,37,7,0,im sad i hate relationships they suck,0
5,7,125,29,0,todays shift at work is 10 30 7 15 i called in the last time i was sposed to work those hours but no getting away from it now,0
5,7,100,22,0,i m going out tonight and am going to miss bgt wonder if they ll let hollie win if she cries tonight,0
5,7,60,14,0,up at 5a m wishing i was all cuddled up asleep with the kids,0
5,7,38,8,0,yeah i work night shift eww that sucks,0
5,7,25,6,0,off to work 8 30 sometime,0
5,7,113,22,0,watching the boys play fifa while playing tower defence games d still another hour and a half it s taken for ages,0
5,7,112,21,0,just watched tuck everlasting i forgot how depressing it is not a movie you should watch before 9 in the morning,0
5,7,75,18,3,fuuck 5 am srsrly i wasn t even drinking i was the d driver f ck 5hrs sleep,0
5,7,74,17,0,i m up but ure drinking redbull vodka bombs i gotta go to work big diff mr,0
5,7,120,24,0,at sbux en route to olivia s bjj class then her soccer game i can t wake up hoffachino is not working caffeine tolerance,0
5,7,52,11,0,getting my hair done finally i m sick of been orange,0
5,7,104,22,3,ugh there needs to be a new ontd post celebs are doing crazy ridiculous things and i can t read about it,0
5,7,35,6,0,wish i had black yellow terminators,0
5,7,32,7,0,it can stop raining any time now,0
5,7,127,25,0,lovely morning sun is shining and kids are with their dad going to see friend this aft went to weight watchers this am bad news,0
5,7,86,18,1,yes good old pink floyd tnx no more props for today quot then try this one better song,0
5,7,87,20,0,is sharing her bed with her little boy who has an ear ache not fun having a bub in pain,0
5,7,61,13,0,im 747 im resigned to the fact its going to be tomorrow asylm,0
5,7,113,21,0,all my favourite twitters so close 2me just delete away all this time u were pretending so much 4my twitter ening,0
5,7,72,15,1,is pretty sad that the nuggets lost now we need a lebron vs kobe matchup,0
5,7,57,14,2,i miss him so muchhh i cried the last time on my way here,0
5,7,13,3,0,my hand hurts,0
5,7,88,21,0,you have a lot to do i m gonna go and sunbathe and get some stuff together to send you d,0
5,7,34,7,1,why is ilounge always so damn slow,0
5,7,47,11,0,can t believe i have to go through it all again,0
5,7,113,21,0,all my favourite twitters so close 2me just delete away all this time u were pretending so much 4my twitter ening,0
5,7,72,17,0,it s not a social thing to play machines i m sad about all these ppl why,0
5,7,120,28,0,i am inspired to write but wtf muse where are you i know it is a nice day out but i did not give you permission to leave,0
5,7,29,4,2,good morning myweakness carbs,0
5,7,34,7,0,at least you have a garden jealous,0
5,7,14,4,0,wish i saw her,0
5,7,60,15,0,is off to go and watch jaws 2 in my room so no internet damn,0
5,7,132,24,0,getting ready 2 part with lappy so that it gets the proper treatment it needs from support clearing all personal stuff b4 sending it,0
5,7,122,24,0,hmmm would go outside to revise but the neighbour is doing some kind of diy so i cant concentrate with all the noise great,0
5,7,75,19,11,once again it s a saturday and i m up at 7am i just wanna sleep in for once,0
5,7,37,7,0,working at the mo missing friends bbq,0
5,7,73,15,0,the opening titles of the fa cup final are so depressing shame on you itv,0
5,7,57,11,0,another update on my evil sister shes had her smiley done,0
5,7,94,17,0,facebook wont let me upload pictures cant u tell im doing everything to avoid my coursework xd,0
5,7,4,1,0,snif,0
5,7,30,6,0,can t freakin sleep this sucks,0
5,7,15,3,0,missin my homie,0
5,7,28,4,0,disappointed with viva marks,0
5,7,79,17,0,im such a sucker for color wanting to dye my hair again dnt know what color tho,0
5,7,67,14,0,sitting alone at home my english isn t good and the weather is shit,0
5,7,49,10,1,did not get a ticket to see craig ferguson pissed,0
5,7,105,21,1,saturday have to clean up around here cook out again today taking care of mom 3 more days till doctor day,0
5,7,28,7,0,my poor baby got a chick pox,0
5,7,11,3,0,i missed it,0
5,7,86,19,0,p estal se mi ve firefoxu objevovat twitterfox a nem u ho tam dostat zp tky n jak rady,0
5,7,14,3,0,still off milk,0
5,7,121,23,1,dont feel your are so amazing and beautiful your such an inspiration and you should be happy about that big fan catie xxx,0
5,7,139,28,1,my sister just came into my room yelled quot fernando torres got married 3 days ago quot amp ran out i think she s gonna remind me everyday,0
5,7,114,23,2,and the pwnage of your exams will also continue keep it up only why does it always have to be sunny while studying,0
5,7,70,17,0,woke up meeting my dad in less than a half hour wish i was back in bed,0
5,7,68,11,0,healing very well back to being crusty thanks 4 asking billindetroit,0
5,7,39,6,0,is tired of constantly having heartburn,0
5,7,86,12,2,is sunburnt amazing weather for cardiff though more than barcelona yesterday goodtimes,0
5,7,56,11,0,thank you for the best wishes sorry just saw the message,0
5,7,123,25,1,just watched last episode of waterloo road fab series like a grown up grange hill kids luv it 2 wot we gona do next wednesd,0
5,7,133,27,0,running on no sleep this isn t good it s going to be a longer night than expected sitting here probably isn t helping too much either,0
5,7,75,14,0,moving more crap into this apartment today none of which happens to be mine,0
5,7,44,9,0,been alright doing the usual all work no fun,0
5,7,29,6,1,up way too early for saturday,0
5,7,62,13,0,remember sleeping in i wish i could get past 8 on the weekends,0
5,7,28,6,0,i really meed to lose weight,0
5,7,121,26,0,stayed up till ater 1 am with jessie i already need a nap and i just got up i am also already pouting jessie leaves today,0
5,7,104,24,0,lol hot n windy and very sandy hee hee off for ice cream now n headin to the park very poor sig at beach,0
5,7,38,8,0,i never really got to watch the smurfs,0
5,7,7,2,0,so cold,0
5,7,117,27,0,i had a dream one of my best friends got stabbed and he was dying i had to hold his hand and try to stop the bleeding,0
5,7,115,22,0,feeling vaguely sick not sure why exactly i just hope this won t be a repeat performance of what happened in vienna,0
5,7,12,3,0,back to work,0
5,7,111,22,1,nothing is on tv now what movie should me and my twin watch ohh crap no she brought twilight out grrrrrrrr dies,0
5,7,104,21,0,ooooooooo bgt final tonight let s have a party weather is a babe however lots of college work to be done,0
5,7,58,11,0,mmmhm hahah but my marks have been getting worse and worse,0
5,7,46,7,0,moving today and without internet til thursday,0
5,7,117,25,0,can t believe how much don t let me stop you is relating to me right now mann some people can just be complete idiots,0
5,7,135,27,0,watching monsters inc amp trying to fight the urge to reach out amp hug boo mmm i want chocolates amp i miss my boyfriend one more week,0
5,7,25,6,0,why is it icky and cloudy,0
5,7,19,5,0,work today from 8 5,0
5,7,134,27,2,returned from volleyball about an hour ago watching videos at 5 i m going shopping with helen and then i ll read again i hate my exams,0
5,7,104,25,0,ur so mean brendon is sleepin with some 37 yr old and i saod wow she is 3 yrs older them my mum ewww lol,0
5,7,34,7,0,getting ready 2 leave hate my hair,0
5,7,46,11,1,found no great mike let my know if you see one,0
5,7,92,18,0,seseorang berbaik hati beliin gw the sims 3 dong semua orang pamer the sims 3 gw jadi pengen,0
5,7,93,20,0,im a bad role model never mind i can still make like my goodfriend kimmy and be a street mime,0
5,7,109,23,1,i m up why so early with nothing to do all my things to do were cancelled today wahhhhhh such a beautiful day,0
5,7,126,21,1,where s portable espresso maker gr8 for camping cool simple tech great way to meet fellow campers fffssssshwwtt hello not here,0
5,7,37,6,0,working it up this beautiful saturday,0
5,7,25,5,0,i cant find my microphone,0
5,7,79,16,0,oh damn you you complete snitch and you said you would support me see the truth,0
5,7,109,23,0,nah my friend found out bout it to late beside they ll be inside the building where were not allowed to be in,0
5,7,74,17,0,im off to bed may go for run in the morning but its friggin cold no clouds,0
5,7,134,27,0,i m sad i mostly listen to our local rock station i guess nosurprise isn t hard enough for our local rock station but they are playing,0
5,7,34,7,0,happy saturday but i have to study,0
5,7,33,7,0,i dont want hannah montana to end,0
5,7,113,25,2,on utube again hehe im lookin forward 2 bali in july but at the same time i really dont wanna go coz of swine flu,0
5,7,76,16,1,i have been having the same kind of argument with mine a lot lately it sucks,0
5,7,117,22,1,according to my text book yes they should definitely know it i wish they could do my assignment for me brain explodes,0
5,7,78,15,0,we re on 40 heading east just outside of albuquerque nm miss you doods already,0
5,7,131,27,0,waiting for a bus to go to work i just got a perm yesterday amp my hair s smelly paranoid that the other passengers are sniffing me,0
5,7,118,24,0,combination of strong wind buckaroo bike and hot heat blew me up entirely 48 8 at 12 4mph last 10 miles at about 10mph,0
5,7,23,4,0,stupid movie it stopped,0
5,7,59,11,0,getting ready for work def should have stayed in last night,0
5,7,39,8,0,sorry to hear you ve been poorly satine,0
5,7,100,21,1,i can not get the pictures i want partly the camera is smarter than me also there is nowhere to stop,0
5,7,84,17,0,my empty stomach asking me to have a meal omaigad since morning i don t eat anything,0
5,7,85,18,4,stapler haiku whar a night woo hoo yeah a beautiful night to party oops i m a stapler,0
5,7,48,10,0,my cruches are killing me my arms hurt soo badly,0
5,7,126,26,0,i m bad at girl sign language i was thinking quot joint quot then quot cum facial quot correct answer was quot cup of tea quot,0
5,7,102,21,0,toy story 3 and cars 2 the effect of disney owning pixar hopefully it won t be straight to dvd quality,0
5,7,66,13,0,i m at daddys for the weekend just got over myco plasma phenomonia,0
5,7,86,19,0,i seriously can t wait till the exams are over i wish they d hurry up and come already,0
5,7,51,11,0,you mistweeted here s the link again if you need it,0
5,7,71,13,0,more difficulties with the single there must be someone who can help me,0
5,7,133,29,0,just went on a shopping spree and got many shirts my gf is gonna kill me cause i already have so many have to throw some old ones out,0
5,7,19,4,0,i miss gossip girls,0
5,7,37,8,0,says i think i sprained my wrist ouch,0
5,7,14,3,0,aww that sucks,0
5,7,128,25,0,i try to register on ebay when i enter my home phone number it rejected while entering my mobile phone number ain t no different,0
5,7,14,4,0,i m not afraid,0
5,7,59,12,0,bout to get up amp get ready for my favorite uncles funeral,0
5,7,98,23,3,i would love saturdays so much more if i didn t have to work hate when work gets in the way of fun,0
5,7,23,4,1,isplayer has died sorry,0
5,7,16,5,0,now i m doing it,0
5,7,11,2,0,gulp guilty,0
5,7,62,13,0,when will i learn to have more faith i worry entirely too much,0
5,7,51,12,1,fuck im not over the atl show still wna go so badly,0
5,7,113,24,2,bon matin one of me mates is over thisavvy tho am sans bertie but then this evening i m back on the telephone yay,0
5,7,39,11,1,im up and only an hr late now 2 dmv ugh,0
5,7,47,8,1,good morning my faithful followers i feel awful,0
5,7,120,27,0,i hate my family life sucks the end did i mention i hate my family gah i am so pissed and now can t sleep woo adrenaline,0
5,7,34,7,0,searching for shoes can t find any,0
5,7,89,17,0,am jealous dad is eating out in shanghai tonight and i am freezing and stressing out here,0
5,7,42,8,0,lol i just totally ignored you emily sorry,0
5,7,19,5,0,i wish i was asleep,0
5,7,118,27,0,and i guess you don t know how any mama cat would be with babies which is the problem you have now why do cats do this,0
5,7,83,16,0,just gave his morning walk he s eating now which only means another walk greedy boy,0
5,7,28,5,0,oh sorry think nick thoughts,0
5,7,118,22,0,yep works in aldershite o2 shop said apparently huge tech issues in farnham not what o2 said on the phone earlier grrr,0
5,7,94,17,1,drowning in work pol sci 2 more pages bio tech powerpoint psych story comalge hw accounting hw,0
5,7,70,16,2,verry good i had alot of fun there but now i have to learn for examens,0
5,7,93,20,0,looks like my bbq is going to be inside supposed to clear up in the afternoon i can only hope,0
5,7,35,8,2,omigosh i miss all the old cn shows,0
5,7,120,24,0,upstairs bathroom pipe is leaking and it ruined my old door aaaaaak not sure how i will fix ti without a plumber for him,0
5,7,18,4,0,my neck hurts mann,0
5,7,61,14,1,i miss twist didn t even get to see you guys the whole summer,0
5,7,121,25,0,da bad side of working with children is having 2 write down how n different ways they can get abuse n it hard n upsetting,0
5,7,43,8,0,need to study for the english test tomorrow,0
5,7,39,6,0,homework homework and more homework ugh,0
5,7,26,6,0,there need to be more args,0
5,7,30,6,0,shaun your not listening to me,0
5,7,55,13,0,how did she do all night in crib i had a horrific night,0
